Trial ID,Test Method,Item ID,Item Format,Item Brand,Item Name,Item Description Refined,Material Class I,Material Class II,Material Class III,% Residuals (Mass),% Residuals (Area),Technology
CASP006-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.029,0.118,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.024,0.047,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.024,0.047,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.074,0.175,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.074,0.175,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.041,0.099,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.041,0.099,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.043,0.104,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.043,0.104,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.038,0.024,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.069,0.056,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.063,0.063,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.029,0.04,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.078,0.069,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.039,0.051,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.022,0.029,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.074,0.063,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.07,0.065,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.058,0.065,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.004,0.004,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.052,,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.134,,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.148,,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.048,,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.075,,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.04,,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.043,,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.059,,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.166,,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.124,,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.051,,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.108,,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.103,,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.106,,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.121,,Covered or Extended Aerated Static Pile
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.017,,Windrow
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.04,,Windrow
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.049,,Windrow
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.046,,Windrow
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.014,,Windrow
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.042,,Windrow
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.072,,Windrow
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.018,,Windrow
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.035,,Windrow
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.041,,Windrow
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,,Windrow
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.036,,Windrow
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.029,,Windrow
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.023,,Windrow
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.021,,Windrow
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,0.0,Windrow
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,0.0,Windrow
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,0.0,Windrow
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.065,0.097,Windrow
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.056,0.069,Windrow
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,0.0,Windrow
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,0.0,Windrow
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,0.0,Windrow
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.046,0.047,Windrow
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.037,0.037,Windrow
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,0.0,Windrow
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,0.0,Windrow
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Brand I,Navel Orange Peel Control,Navel orange peel,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,0.0,0.0,Windrow
ASP001-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Aerated Static Pile
ASP001-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Aerated Static Pile
ASP001-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Aerated Static Pile
ASP001-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Aerated Static Pile
ASP001-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Aerated Static Pile
CASP004-02,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,J,Cold Cup,Brand H,PLA Cold Cup 12oz,PLA Cold Cup 12oz,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,0.0,0.0,Covered or Extended Aerated Static Pile
