facility_name,trial_stage,bag_set,bag_number,product_name,percent_residual
CASP,Second Removal,A (blue),9,CPLA Hot Cup Lid,
CASP,Second Removal,B (green),1,CPLA Hot Cup Lid,0
CASP,Second Removal,B (green),5,CPLA Hot Cup Lid,0
CASP,Second Removal,B (green),6,CPLA Hot Cup Lid,0
CASP,Second Removal,B (green),7,CPLA Hot Cup Lid,0
CASP,Second Removal,C (yellow),1,CPLA Hot Cup Lid,
CASP,Second Removal,C (yellow),2,CPLA Hot Cup Lid,
CASP,Second Removal,C (yellow),3,CPLA Hot Cup Lid,
CASP,Second Removal,C (yellow),6,CPLA Hot Cup Lid,
CASP,Second Removal,C (yellow),9,CPLA Hot Cup Lid,
ASP,First Removal,A (blue),1,CPLA Hot Cup Lid,
ASP,First Removal,A (blue),2,CPLA Hot Cup Lid,
ASP,First Removal,A (blue),3,CPLA Hot Cup Lid,
ASP,First Removal,A (blue),4,CPLA Hot Cup Lid,
ASP,First Removal,A (blue),5,CPLA Hot Cup Lid,
ASP,First Removal,B (green),1,CPLA Hot Cup Lid,0
ASP,First Removal,B (green),2,CPLA Hot Cup Lid,0
ASP,First Removal,B (green),3,CPLA Hot Cup Lid,0
ASP,First Removal,B (green),4,CPLA Hot Cup Lid,0
ASP,First Removal,B (green),5,CPLA Hot Cup Lid,0
ASP,First Removal,C (yellow),1,CPLA Hot Cup Lid,
ASP,First Removal,C (yellow),2,CPLA Hot Cup Lid,
ASP,First Removal,C (yellow),3,CPLA Hot Cup Lid,
ASP,First Removal,C (yellow),4,CPLA Hot Cup Lid,
ASP,First Removal,C (yellow),5,CPLA Hot Cup Lid,
ASP,Second Removal,A (blue),10,CPLA Hot Cup Lid,
ASP,Second Removal,A (blue),6,CPLA Hot Cup Lid,
ASP,Second Removal,A (blue),7,CPLA Hot Cup Lid,
ASP,Second Removal,A (blue),8,CPLA Hot Cup Lid,
ASP,Second Removal,A (blue),9,CPLA Hot Cup Lid,
ASP,Second Removal,B (green),10,CPLA Hot Cup Lid,0
ASP,Second Removal,B (green),6,CPLA Hot Cup Lid,0
ASP,Second Removal,B (green),7,CPLA Hot Cup Lid,0
ASP,Second Removal,B (green),8,CPLA Hot Cup Lid,0
ASP,Second Removal,B (green),9,CPLA Hot Cup Lid,0
ASP,Second Removal,C (yellow),10,CPLA Hot Cup Lid,
ASP,Second Removal,C (yellow),6,CPLA Hot Cup Lid,
ASP,Second Removal,C (yellow),7,CPLA Hot Cup Lid,
ASP,Second Removal,C (yellow),8,CPLA Hot Cup Lid,
ASP,Second Removal,C (yellow),9,CPLA Hot Cup Lid,
EASP,First Removal,A (blue),10,CPLA Hot Cup Lid,
EASP,First Removal,A (blue),2,CPLA Hot Cup Lid,
EASP,First Removal,A (blue),4,CPLA Hot Cup Lid,
EASP,First Removal,A (blue),6,CPLA Hot Cup Lid,
EASP,First Removal,A (blue),9,CPLA Hot Cup Lid,
EASP,First Removal,B (green),1,CPLA Hot Cup Lid,0
EASP,First Removal,B (green),2,CPLA Hot Cup Lid,0
EASP,First Removal,B (green),4,CPLA Hot Cup Lid,0
EASP,First Removal,B (green),5,CPLA Hot Cup Lid,0
EASP,First Removal,B (green),6,CPLA Hot Cup Lid,0
EASP,First Removal,C (yellow),1,CPLA Hot Cup Lid,
EASP,First Removal,C (yellow),2,CPLA Hot Cup Lid,
EASP,First Removal,C (yellow),3,CPLA Hot Cup Lid,
EASP,First Removal,C (yellow),4,CPLA Hot Cup Lid,
EASP,First Removal,C (yellow),5,CPLA Hot Cup Lid,
EASP,Second Removal,A (blue),1,CPLA Hot Cup Lid,
EASP,Second Removal,A (blue),3,CPLA Hot Cup Lid,
EASP,Second Removal,A (blue),5,CPLA Hot Cup Lid,
EASP,Second Removal,A (blue),7,CPLA Hot Cup Lid,
EASP,Second Removal,A (blue),8,CPLA Hot Cup Lid,
EASP,Second Removal,B (green),10,CPLA Hot Cup Lid,0
EASP,Second Removal,B (green),3,CPLA Hot Cup Lid,0
EASP,Second Removal,B (green),7,CPLA Hot Cup Lid,0
EASP,Second Removal,B (green),8,CPLA Hot Cup Lid,0
EASP,Second Removal,B (green),9,CPLA Hot Cup Lid,0
EASP,Second Removal,C (yellow),10,CPLA Hot Cup Lid,
EASP,Second Removal,C (yellow),6,CPLA Hot Cup Lid,
EASP,Second Removal,C (yellow),7,CPLA Hot Cup Lid,
EASP,Second Removal,C (yellow),8,CPLA Hot Cup Lid,
EASP,Second Removal,C (yellow),9,CPLA Hot Cup Lid,
Windrow,First Removal,A (blue),2,CPLA Hot Cup Lid,
Windrow,First Removal,A (blue),4,CPLA Hot Cup Lid,
Windrow,First Removal,A (blue),6,CPLA Hot Cup Lid,
Windrow,First Removal,A (blue),7,CPLA Hot Cup Lid,
Windrow,First Removal,A (blue),9,CPLA Hot Cup Lid,
Windrow,First Removal,B (green),10,CPLA Hot Cup Lid,0
Windrow,First Removal,B (green),2,CPLA Hot Cup Lid,0
Windrow,First Removal,B (green),4,CPLA Hot Cup Lid,0
Windrow,First Removal,B (green),6,CPLA Hot Cup Lid,0
Windrow,First Removal,B (green),7,CPLA Hot Cup Lid,0
Windrow,First Removal,C (yellow),1,CPLA Hot Cup Lid,
Windrow,First Removal,C (yellow),3,CPLA Hot Cup Lid,
Windrow,First Removal,C (yellow),5,CPLA Hot Cup Lid,
Windrow,First Removal,C (yellow),6,CPLA Hot Cup Lid,
Windrow,First Removal,C (yellow),7,CPLA Hot Cup Lid,
Windrow,Second Removal,A (blue),1,CPLA Hot Cup Lid,
Windrow,Second Removal,A (blue),10,CPLA Hot Cup Lid,
Windrow,Second Removal,A (blue),3,CPLA Hot Cup Lid,
Windrow,Second Removal,A (blue),5,CPLA Hot Cup Lid,
Windrow,Second Removal,A (blue),8,CPLA Hot Cup Lid,
Windrow,Second Removal,B (green),1,CPLA Hot Cup Lid,0
Windrow,Second Removal,B (green),3,CPLA Hot Cup Lid,0
Windrow,Second Removal,B (green),5,CPLA Hot Cup Lid,0
Windrow,Second Removal,B (green),9,CPLA Hot Cup Lid,0
Windrow,Second Removal,C (yellow),10,CPLA Hot Cup Lid,
Windrow,Second Removal,C (yellow),2,CPLA Hot Cup Lid,
Windrow,Second Removal,C (yellow),4,CPLA Hot Cup Lid,
Windrow,Second Removal,C (yellow),9,CPLA Hot Cup Lid,
EASP,First Removal,(blank),(blank),CPLA Hot Cup Lid,0.0021591870175817394
EASP,Second Removal,(blank),(blank),CPLA Hot Cup Lid,0
In-Vessel,First Removal,(blank),(blank),CPLA Hot Cup Lid,0.031515466576000815
In-Vessel,Second Removal,(blank),(blank),CPLA Hot Cup Lid,0.0034807752159299148
Windrow,First Removal,A (blue),10,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),6,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),7,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),8,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),9,Fiber Bowl 16oz,
Windrow,First Removal,B (green),10,Fiber Bowl 16oz,0.8761277242777497
Windrow,First Removal,B (green),6,Fiber Bowl 16oz,1.033654333502281
Windrow,First Removal,B (green),7,Fiber Bowl 16oz,0.9576279776989358
Windrow,First Removal,B (green),8,Fiber Bowl 16oz,0.8314242270653825
Windrow,First Removal,B (green),9,Fiber Bowl 16oz,0.758134820070958
Windrow,First Removal,C (yellow),10,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),6,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),7,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),8,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),9,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),1,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),2,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),3,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),4,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),5,Fiber Bowl 16oz,
Windrow,Second Removal,B (green),1,Fiber Bowl 16oz,0.7343537759756716
Windrow,Second Removal,B (green),2,Fiber Bowl 16oz,0
Windrow,Second Removal,B (green),3,Fiber Bowl 16oz,0
Windrow,Second Removal,B (green),4,Fiber Bowl 16oz,0
Windrow,Second Removal,B (green),5,Fiber Bowl 16oz,0.7617840851495186
Windrow,Second Removal,C (yellow),1,Fiber Bowl 16oz,
Windrow,Second Removal,C (yellow),2,Fiber Bowl 16oz,
Windrow,Second Removal,C (yellow),3,Fiber Bowl 16oz,
Windrow,Second Removal,C (yellow),4,Fiber Bowl 16oz,
Windrow,Second Removal,C (yellow),5,Fiber Bowl 16oz,
CASP,First Removal,A (blue),2,Fiber Bowl 16oz,
CASP,First Removal,A (blue),4,Fiber Bowl 16oz,
CASP,First Removal,A (blue),5,Fiber Bowl 16oz,
CASP,First Removal,A (blue),7,Fiber Bowl 16oz,
CASP,First Removal,A (blue),9,Fiber Bowl 16oz,
CASP,First Removal,B (green),(blank),Fiber Bowl 16oz,
CASP,First Removal,B (green),1,Fiber Bowl 16oz,1.6151039026862646
CASP,First Removal,B (green),2,Fiber Bowl 16oz,1.5332083122149014
CASP,First Removal,B (green),4,Fiber Bowl 16oz,1.27636087176888
CASP,First Removal,B (green),5,Fiber Bowl 16oz,1.0631525595539788
CASP,First Removal,B (green),8,Fiber Bowl 16oz,1.2401419158641664
CASP,First Removal,C (yellow),1,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),2,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),4,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),5,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),9,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),10,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),3,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),6,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),8,Fiber Bowl 16oz,
CASP,Second Removal,B (green),3,Fiber Bowl 16oz,1.0951748606183478
CASP,Second Removal,B (green),6,Fiber Bowl 16oz,1.573563101875317
CASP,Second Removal,B (green),7,Fiber Bowl 16oz,1.0853218449062343
CASP,Second Removal,B (green),9,Fiber Bowl 16oz,1.1253117080587938
CASP,Second Removal,C (yellow),10,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),3,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),6,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),7,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),8,Fiber Bowl 16oz,
EASP,First Removal,A (blue),1,Fiber Bowl 16oz,
EASP,First Removal,A (blue),10,Fiber Bowl 16oz,
EASP,First Removal,A (blue),4,Fiber Bowl 16oz,
EASP,First Removal,A (blue),6,Fiber Bowl 16oz,
EASP,First Removal,A (blue),8,Fiber Bowl 16oz,
EASP,First Removal,B (green),2,Fiber Bowl 16oz,1.068018246325393
EASP,First Removal,B (green),5,Fiber Bowl 16oz,1.1267105930055754
EASP,First Removal,B (green),6,Fiber Bowl 16oz,1.3255955397871262
EASP,First Removal,B (green),7,Fiber Bowl 16oz,1.2051697921946276
EASP,First Removal,B (green),8,Fiber Bowl 16oz,1.625139381652306
EASP,First Removal,C (yellow),10,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),3,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),7,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),8,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),9,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),2,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),3,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),5,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),7,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),9,Fiber Bowl 16oz,
EASP,Second Removal,B (green),1,Fiber Bowl 16oz,0
EASP,Second Removal,B (green),10,Fiber Bowl 16oz,0.19322858590978206
EASP,Second Removal,B (green),3,Fiber Bowl 16oz,0
EASP,Second Removal,B (green),4,Fiber Bowl 16oz,1.0198479472883935
EASP,Second Removal,B (green),8,Fiber Bowl 16oz,0.3116776482513939
EASP,Second Removal,C (yellow),1,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),2,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),4,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),5,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),6,Fiber Bowl 16oz,
CASP,First Removal,A (blue),10,Fiber Bowl 16oz,
CASP,First Removal,A (blue),6,Fiber Bowl 16oz,
CASP,First Removal,A (blue),7,Fiber Bowl 16oz,
CASP,First Removal,A (blue),8,Fiber Bowl 16oz,
CASP,First Removal,A (blue),9,Fiber Bowl 16oz,
CASP,First Removal,B (green),10,Fiber Bowl 16oz,1.138449062341612
CASP,First Removal,B (green),6,Fiber Bowl 16oz,1.4080385200202739
CASP,First Removal,B (green),7,Fiber Bowl 16oz,0.7801824632539281
CASP,First Removal,B (green),8,Fiber Bowl 16oz,1.3362392295995946
CASP,First Removal,B (green),9,Fiber Bowl 16oz,1.3741307653319819
CASP,First Removal,C (yellow),10,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),6,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),7,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),8,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),9,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),1,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),2,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),4,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),5,Fiber Bowl 16oz,
CASP,Second Removal,B (green),1,Fiber Bowl 16oz,0
CASP,Second Removal,B (green),2,Fiber Bowl 16oz,1.3928940699442474
CASP,Second Removal,B (green),3,Fiber Bowl 16oz,0
CASP,Second Removal,B (green),4,Fiber Bowl 16oz,1.0747085656360873
CASP,Second Removal,B (green),5,Fiber Bowl 16oz,0
CASP,Second Removal,C (yellow),1,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),2,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),3,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),4,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),5,Fiber Bowl 16oz,
CASP,First Removal,A (blue),1,Fiber Bowl 16oz,
CASP,First Removal,A (blue),10,Fiber Bowl 16oz,
CASP,First Removal,A (blue),4,Fiber Bowl 16oz,
CASP,First Removal,A (blue),5,Fiber Bowl 16oz,
CASP,First Removal,A (blue),7,Fiber Bowl 16oz,
CASP,First Removal,B (green),2,Fiber Bowl 16oz,0.40871768879878356
CASP,First Removal,B (green),3,Fiber Bowl 16oz,0.5510086163203244
CASP,First Removal,B (green),4,Fiber Bowl 16oz,1.1232742017232642
CASP,First Removal,B (green),8,Fiber Bowl 16oz,0.3925088697415104
CASP,First Removal,B (green),9,Fiber Bowl 16oz,0.8618347693867209
CASP,First Removal,C (yellow),10,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),5,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),7,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),8,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),2,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),3,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),6,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),8,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),9,Fiber Bowl 16oz,
CASP,Second Removal,B (green),1,Fiber Bowl 16oz,1.3094779523568172
CASP,Second Removal,B (green),5,Fiber Bowl 16oz,0.9710086163203244
CASP,Second Removal,B (green),6,Fiber Bowl 16oz,0
CASP,Second Removal,B (green),7,Fiber Bowl 16oz,0
CASP,Second Removal,C (yellow),1,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),2,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),3,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),6,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),9,Fiber Bowl 16oz,
ASP,First Removal,A (blue),1,Fiber Bowl 16oz,
ASP,First Removal,A (blue),2,Fiber Bowl 16oz,
ASP,First Removal,A (blue),3,Fiber Bowl 16oz,
ASP,First Removal,A (blue),4,Fiber Bowl 16oz,
ASP,First Removal,A (blue),5,Fiber Bowl 16oz,
ASP,First Removal,B (green),1,Fiber Bowl 16oz,1.1136340598074
ASP,First Removal,B (green),2,Fiber Bowl 16oz,1.1860111505321846
ASP,First Removal,B (green),3,Fiber Bowl 16oz,0
ASP,First Removal,B (green),4,Fiber Bowl 16oz,1.0391282311201218
ASP,First Removal,B (green),5,Fiber Bowl 16oz,0
ASP,First Removal,C (yellow),1,Fiber Bowl 16oz,
ASP,First Removal,C (yellow),2,Fiber Bowl 16oz,
ASP,First Removal,C (yellow),3,Fiber Bowl 16oz,
ASP,First Removal,C (yellow),4,Fiber Bowl 16oz,
ASP,First Removal,C (yellow),5,Fiber Bowl 16oz,
ASP,Second Removal,A (blue),10,Fiber Bowl 16oz,
ASP,Second Removal,A (blue),6,Fiber Bowl 16oz,
ASP,Second Removal,A (blue),7,Fiber Bowl 16oz,
ASP,Second Removal,A (blue),8,Fiber Bowl 16oz,
ASP,Second Removal,A (blue),9,Fiber Bowl 16oz,
ASP,Second Removal,B (green),10,Fiber Bowl 16oz,1.0725798276735936
ASP,Second Removal,B (green),6,Fiber Bowl 16oz,1.1238520020273697
ASP,Second Removal,B (green),7,Fiber Bowl 16oz,0.8913329954384187
ASP,Second Removal,B (green),8,Fiber Bowl 16oz,1.1270146984287888
ASP,Second Removal,B (green),9,Fiber Bowl 16oz,1.368474404460213
ASP,Second Removal,C (yellow),10,Fiber Bowl 16oz,
ASP,Second Removal,C (yellow),6,Fiber Bowl 16oz,
ASP,Second Removal,C (yellow),7,Fiber Bowl 16oz,
ASP,Second Removal,C (yellow),8,Fiber Bowl 16oz,
ASP,Second Removal,C (yellow),9,Fiber Bowl 16oz,
EASP,First Removal,A (blue),10,Fiber Bowl 16oz,
EASP,First Removal,A (blue),2,Fiber Bowl 16oz,
EASP,First Removal,A (blue),4,Fiber Bowl 16oz,
EASP,First Removal,A (blue),6,Fiber Bowl 16oz,
EASP,First Removal,A (blue),9,Fiber Bowl 16oz,
EASP,First Removal,B (green),1,Fiber Bowl 16oz,1.1431322858590978
EASP,First Removal,B (green),2,Fiber Bowl 16oz,1.0164419665484035
EASP,First Removal,B (green),4,Fiber Bowl 16oz,1.111109984794729
EASP,First Removal,B (green),5,Fiber Bowl 16oz,1.144835276229093
EASP,First Removal,B (green),6,Fiber Bowl 16oz,1.0191180942726814
EASP,First Removal,C (yellow),1,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),2,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),3,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),4,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),5,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),1,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),3,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),5,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),7,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),8,Fiber Bowl 16oz,
EASP,Second Removal,B (green),10,Fiber Bowl 16oz,1.0438114546376078
EASP,Second Removal,B (green),3,Fiber Bowl 16oz,1.0933502280790675
EASP,Second Removal,B (green),7,Fiber Bowl 16oz,0.8231221490116575
EASP,Second Removal,B (green),8,Fiber Bowl 16oz,0.9758438925494172
EASP,Second Removal,B (green),9,Fiber Bowl 16oz,0.8604967055245819
EASP,Second Removal,C (yellow),10,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),6,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),7,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),8,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),9,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),2,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),4,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),6,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),7,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),9,Fiber Bowl 16oz,
Windrow,First Removal,B (green),10,Fiber Bowl 16oz,0
Windrow,First Removal,B (green),2,Fiber Bowl 16oz,0.918520020273695
Windrow,First Removal,B (green),4,Fiber Bowl 16oz,0
Windrow,First Removal,B (green),6,Fiber Bowl 16oz,0
Windrow,First Removal,B (green),7,Fiber Bowl 16oz,0.5708667004561581
Windrow,First Removal,C (yellow),1,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),3,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),5,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),6,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),7,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),1,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),10,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),3,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),5,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),8,Fiber Bowl 16oz,
Windrow,Second Removal,B (green),1,Fiber Bowl 16oz,0
Windrow,Second Removal,B (green),3,Fiber Bowl 16oz,0
Windrow,Second Removal,B (green),5,Fiber Bowl 16oz,0
Windrow,Second Removal,B (green),9,Fiber Bowl 16oz,0.09293461733400912
Windrow,Second Removal,C (yellow),10,Fiber Bowl 16oz,
Windrow,Second Removal,C (yellow),2,Fiber Bowl 16oz,
Windrow,Second Removal,C (yellow),4,Fiber Bowl 16oz,
Windrow,Second Removal,C (yellow),9,Fiber Bowl 16oz,
EASP,First Removal,(blank),(blank),Fiber Bowl 16oz,0.3557284852977888
EASP,Second Removal,(blank),(blank),Fiber Bowl 16oz,0.3554295690443257
In-Vessel,First Removal,(blank),(blank),Fiber Bowl 16oz,0
In-Vessel,Second Removal,(blank),(blank),Fiber Bowl 16oz,0
Windrow,First Removal,A (blue),10,"CPLA Spoon 6""",
Windrow,First Removal,A (blue),6,"CPLA Spoon 6""",
Windrow,First Removal,A (blue),7,"CPLA Spoon 6""",
Windrow,First Removal,A (blue),8,"CPLA Spoon 6""",
Windrow,First Removal,A (blue),9,"CPLA Spoon 6""",
Windrow,First Removal,B (green),10,"CPLA Spoon 6""",
Windrow,First Removal,B (green),6,"CPLA Spoon 6""",
Windrow,First Removal,B (green),7,"CPLA Spoon 6""",
Windrow,First Removal,B (green),8,"CPLA Spoon 6""",
Windrow,First Removal,B (green),9,"CPLA Spoon 6""",
Windrow,First Removal,C (yellow),10,"CPLA Spoon 6""",0.02494194147700882
Windrow,First Removal,C (yellow),6,"CPLA Spoon 6""",0.003971202972596376
Windrow,First Removal,C (yellow),7,"CPLA Spoon 6""",0
Windrow,First Removal,C (yellow),8,"CPLA Spoon 6""",0.013341848583372038
Windrow,First Removal,C (yellow),9,"CPLA Spoon 6""",0.9506502554575009
Windrow,Second Removal,A (blue),1,"CPLA Spoon 6""",
Windrow,Second Removal,A (blue),2,"CPLA Spoon 6""",
Windrow,Second Removal,A (blue),3,"CPLA Spoon 6""",
Windrow,Second Removal,A (blue),4,"CPLA Spoon 6""",
Windrow,Second Removal,A (blue),5,"CPLA Spoon 6""",
Windrow,Second Removal,B (green),1,"CPLA Spoon 6""",
Windrow,Second Removal,B (green),2,"CPLA Spoon 6""",
Windrow,Second Removal,B (green),3,"CPLA Spoon 6""",
Windrow,Second Removal,B (green),4,"CPLA Spoon 6""",
Windrow,Second Removal,B (green),5,"CPLA Spoon 6""",
Windrow,Second Removal,C (yellow),1,"CPLA Spoon 6""",0.5318625174175567
Windrow,Second Removal,C (yellow),2,"CPLA Spoon 6""",0
Windrow,Second Removal,C (yellow),3,"CPLA Spoon 6""",0.5797607988852763
Windrow,Second Removal,C (yellow),4,"CPLA Spoon 6""",0
Windrow,Second Removal,C (yellow),5,"CPLA Spoon 6""",0.45365768694844394
CASP,First Removal,A (blue),2,"CPLA Spoon 6""",
CASP,First Removal,A (blue),4,"CPLA Spoon 6""",
CASP,First Removal,A (blue),5,"CPLA Spoon 6""",
CASP,First Removal,A (blue),7,"CPLA Spoon 6""",
CASP,First Removal,A (blue),9,"CPLA Spoon 6""",
CASP,First Removal,B (green),(blank),"CPLA Spoon 6""",
CASP,First Removal,B (green),1,"CPLA Spoon 6""",
CASP,First Removal,B (green),2,"CPLA Spoon 6""",
CASP,First Removal,B (green),4,"CPLA Spoon 6""",
CASP,First Removal,B (green),5,"CPLA Spoon 6""",
CASP,First Removal,B (green),8,"CPLA Spoon 6""",
CASP,First Removal,C (yellow),1,"CPLA Spoon 6""",0.005155596841616349
CASP,First Removal,C (yellow),2,"CPLA Spoon 6""",0
CASP,First Removal,C (yellow),4,"CPLA Spoon 6""",0
CASP,First Removal,C (yellow),5,"CPLA Spoon 6""",0
CASP,First Removal,C (yellow),9,"CPLA Spoon 6""",0
CASP,Second Removal,A (blue),10,"CPLA Spoon 6""",
CASP,Second Removal,A (blue),3,"CPLA Spoon 6""",
CASP,Second Removal,A (blue),6,"CPLA Spoon 6""",
CASP,Second Removal,A (blue),8,"CPLA Spoon 6""",
CASP,Second Removal,B (green),3,"CPLA Spoon 6""",
CASP,Second Removal,B (green),6,"CPLA Spoon 6""",
CASP,Second Removal,B (green),7,"CPLA Spoon 6""",
CASP,Second Removal,B (green),9,"CPLA Spoon 6""",
CASP,Second Removal,C (yellow),10,"CPLA Spoon 6""",0
CASP,Second Removal,C (yellow),3,"CPLA Spoon 6""",0
CASP,Second Removal,C (yellow),6,"CPLA Spoon 6""",0
CASP,Second Removal,C (yellow),7,"CPLA Spoon 6""",0
CASP,Second Removal,C (yellow),8,"CPLA Spoon 6""",0
EASP,First Removal,A (blue),1,"CPLA Spoon 6""",
EASP,First Removal,A (blue),10,"CPLA Spoon 6""",
EASP,First Removal,A (blue),4,"CPLA Spoon 6""",
EASP,First Removal,A (blue),6,"CPLA Spoon 6""",
EASP,First Removal,A (blue),8,"CPLA Spoon 6""",
EASP,First Removal,B (green),2,"CPLA Spoon 6""",
EASP,First Removal,B (green),5,"CPLA Spoon 6""",
EASP,First Removal,B (green),6,"CPLA Spoon 6""",
EASP,First Removal,B (green),7,"CPLA Spoon 6""",
EASP,First Removal,B (green),8,"CPLA Spoon 6""",
EASP,First Removal,C (yellow),10,"CPLA Spoon 6""",1.0050627032048305
EASP,First Removal,C (yellow),3,"CPLA Spoon 6""",0.08175801207617277
EASP,First Removal,C (yellow),7,"CPLA Spoon 6""",0.3552136553646074
