facility_name,bag_ID,item_ID,trial_stage,mass_resid_%,sa_resid_%
EASP,B-2,K3,First Removal,91.0,38.7
EASP,B-4,K3,First Removal,99.6,43.7
EASP,B-5,K3,First Removal,98.2,72.3
EASP,B-5,K3,First Removal,98.2,56.7
EASP,B-6,K3,First Removal,53.5,64.5
EASP,B-6,K3,First Removal,53.5,34.3
EASP,C-1,K3,First Removal,61.5,26.7
EASP,C-2,K3,First Removal,90.2,53.3
EASP,C-3,K3,First Removal,96.9,42.4
EASP,C-3,K3,First Removal,96.9,46.1
EASP,C-4,K3,First Removal,83.8,37.0
EASP,C-5,K3,First Removal,76.9,37.3
EASP,A-1,K3,Second Removal,98.3,57.3
EASP,A-3,K3,Second Removal,85.5,9.3
EASP,A-3,K3,Second Removal,85.5,48.5
EASP,A-5,K3,Second Removal,39.1,0.7
EASP,A-5,K3,Second Removal,39.1,13.5
EASP,A-8,K3,Second Removal,14.6,7.5
EASP,B-10,K3,Second Removal,31.3,8.2
EASP,B-10,K3,Second Removal,31.3,11.8
EASP,B-3,K3,Second Removal,31.3,6.6
EASP,B-3,K3,Second Removal,31.3,14.2
EASP,B-7,K3,Second Removal,18.6,8.2
EASP,B-8,K3,Second Removal,48.9,3.9
EASP,B-8,K3,Second Removal,48.9,25.0
EASP,B-9,K3,Second Removal,23.5,13.8
EASP,C-10,K3,Second Removal,71.7,46.3
EASP,C-6,K3,Second Removal,83.5,10.6
EASP,C-6,K3,Second Removal,83.5,46.3
EASP,C-7,K3,Second Removal,93.9,57.4
EASP,C-8,K3,Second Removal,99.1,47.4
EASP,C-9,K3,Second Removal,92.5,47.3
Windrow,A-4,K3,First Removal,69.6,23.4
Windrow,A-6,K3,First Removal,78.4,32.6
Windrow,A-7,K3,First Removal,84.6,54.8
Windrow,A-9,K3,First Removal,86.3,55.2
Windrow,B-10,K3,First Removal,66.7,40.1
Windrow,B-2,K3,First Removal,23.7,16.4
Windrow,B-4,K3,First Removal,75.7,43.1
Windrow,B-6,K3,First Removal,59.3,20.1
Windrow,B-7,K3,First Removal,50.1,17.5
Windrow,C-1,K3,First Removal,16.1,12.4
Windrow,C-3,K3,First Removal,10.9,6.4
Windrow,C-5,K3,First Removal,5.1,1.8
Windrow,C-6,K3,First Removal,48.9,25.6
Windrow,C-7,K3,First Removal,62.5,25.2
Windrow,A-1,K3,Second Removal,18.9,11.8
Windrow,A-10,K3,Second Removal,29.1,9.9
Windrow,A-3,K3,Second Removal,11.1,7.3
Windrow,A-5,K3,Second Removal,44.3,19.5
Windrow,B-1,K3,Second Removal,18.3,5.4
Windrow,B-3,K3,Second Removal,1.2,0.3
Windrow,B-5,K3,Second Removal,16.7,5.9
Windrow,B-9,K3,Second Removal,17.9,9.3
Windrow,C-2,K3,Second Removal,0.5,0.1
Windrow,C-4,K3,Second Removal,47.0,14.4
Windrow,C-9,K3,Second Removal,93.8,32.4
EASP,NaN,K3,First Removal,11.1,0.4
EASP,NaN,K3,Second Removal,2.6,0.3
In-Vessel,NaN,K3,First Removal,1.4,0.2
In-Vessel,NaN,K3,Second Removal,0.0,0.0
 Windrow,B-10,N,First Removal,92.3,92.37
 Windrow,B-10,N,First Removal,92.3,92.4
 Windrow,B-6,N,First Removal,74.3,71.64
 Windrow,B-6,N,First Removal,74.3,71.6
 Windrow,B-7,N,First Removal,83.2,84.24
 Windrow,B-7,N,First Removal,83.2,84.2
 Windrow,B-8,N,First Removal,99.2,81.49
 Windrow,B-8,N,First Removal,99.2,81.5
 Windrow,B-9,N,First Removal,79.0,60.98
 Windrow,B-9,N,First Removal,79.0,61.0
 Windrow,B-1,N,Second Removal,0.0,0.0
 Windrow,B-1,N,Second Removal,0.0,0.0
 Windrow,B-2,N,Second Removal,100.3,72.03
 Windrow,B-2,N,Second Removal,100.3,72.0
 Windrow,B-4,N,Second Removal,73.4,38.06
 Windrow,B-4,N,Second Removal,73.4,38.1
 Windrow,B-5,N,Second Removal,88.2,71.18
 Windrow,B-5,N,Second Removal,88.2,71.2
CASP,B-1,N,First Removal,129.1,85.88
CASP,B-1,N,First Removal,129.1,85.9
CASP,B-2,N,First Removal,83.2,42.62
CASP,B-2,N,First Removal,83.2,35.19
CASP,B-2,N,First Removal,83.2,42.6
CASP,B-2,N,First Removal,83.2,35.2
CASP,B-4,N,First Removal,138.4,84.98
CASP,B-4,N,First Removal,138.4,44.64
CASP,B-4,N,First Removal,138.4,85.0
CASP,B-4,N,First Removal,138.4,44.6
CASP,B-5,N,First Removal,93.2,79.97
CASP,B-5,N,First Removal,93.2,80.0
CASP,B-8,N,First Removal,88.8,67.04
CASP,B-8,N,First Removal,88.8,92.5
CASP,B-8,N,First Removal,88.8,0.0
CASP,B-8,N,First Removal,88.8,67.0
CASP,B-8,N,First Removal,88.8,92.5
CASP,B-8,N,First Removal,88.8,0.0
CASP,B-3,N,Second Removal,112.0,76.28
CASP,B-3,N,Second Removal,112.0,13.72
CASP,B-3,N,Second Removal,112.0,76.3
CASP,B-3,N,Second Removal,112.0,13.7
CASP,B-6,N,Second Removal,100.1,67.96
CASP,B-6,N,Second Removal,100.1,16.54
CASP,B-6,N,Second Removal,100.1,68.0
CASP,B-6,N,Second Removal,100.1,16.5
CASP,B-7,N,Second Removal,94.7,68.32
CASP,B-7,N,Second Removal,94.7,0.0
CASP,B-7,N,Second Removal,94.7,68.3
CASP,B-7,N,Second Removal,94.7,0.0
CASP,B-9,N,Second Removal,89.0,68.9
CASP,B-9,N,Second Removal,89.0,68.9
EASP,B-2,N,First Removal,104.5,94.56
EASP,B-2,N,First Removal,104.5,86.32
EASP,B-2,N,First Removal,104.5,94.6
EASP,B-2,N,First Removal,104.5,86.3
EASP,B-5,N,First Removal,95.9,78.48
EASP,B-5,N,First Removal,95.9,84.62
EASP,B-5,N,First Removal,95.9,78.5
EASP,B-5,N,First Removal,95.9,84.6
EASP,B-6,N,First Removal,112.3,75.04
EASP,B-6,N,First Removal,112.3,83.26
EASP,B-6,N,First Removal,112.3,75.0
EASP,B-6,N,First Removal,112.3,83.3
EASP,B-7,N,First Removal,104.7,82.38
EASP,B-7,N,First Removal,104.7,82.4
EASP,B-8,N,First Removal,105.8,81.08
EASP,B-8,N,First Removal,105.8,81.1
EASP,B-1,N,Second Removal,33.7,26.17
EASP,B-1,N,Second Removal,33.7,26.2
EASP,B-10,N,Second Removal,0.0,0.0
EASP,B-10,N,Second Removal,0.0,76.39
EASP,B-10,N,Second Removal,0.0,0.0
EASP,B-10,N,Second Removal,0.0,76.4
EASP,B-3,N,Second Removal,73.2,56.63
EASP,B-3,N,Second Removal,73.2,80.02
EASP,B-3,N,Second Removal,73.2,56.6
EASP,B-3,N,Second Removal,73.2,80.0
EASP,B-4,N,Second Removal,71.7,46.2
EASP,B-4,N,Second Removal,71.7,46.2
EASP,B-8,N,Second Removal,0.0,0.0
EASP,B-8,N,Second Removal,0.0,78.08
EASP,B-8,N,Second Removal,0.0,0.0
EASP,B-8,N,Second Removal,0.0,78.1
CASP,B-10,N,First Removal,65.4,52.03
CASP,B-10,N,First Removal,65.4,52.0
CASP,B-6,N,First Removal,124.5,72.82
CASP,B-6,N,First Removal,124.5,72.8
CASP,B-7,N,First Removal,92.3,78.66
CASP,B-7,N,First Removal,92.3,78.7
CASP,B-8,N,First Removal,113.8,67.04
CASP,B-8,N,First Removal,113.8,92.5
CASP,B-8,N,First Removal,113.8,0.0
CASP,B-8,N,First Removal,113.8,67.0
CASP,B-8,N,First Removal,113.8,92.5
CASP,B-8,N,First Removal,113.8,0.0
CASP,B-9,N,First Removal,108.4,81.11
CASP,B-9,N,First Removal,108.4,61.59
CASP,B-9,N,First Removal,108.4,81.1
CASP,B-9,N,First Removal,108.4,61.6
CASP,B-1,N,Second Removal,0.0,0.0
CASP,B-1,N,Second Removal,0.0,0.0
CASP,B-1,N,Second Removal,0.0,0.0
CASP,B-1,N,Second Removal,0.0,0.0
CASP,B-2,N,Second Removal,0.0,0.0
CASP,B-2,N,Second Removal,0.0,0.0
CASP,B-3,N,Second Removal,18.5,76.28
CASP,B-3,N,Second Removal,18.5,13.72
CASP,B-3,N,Second Removal,18.5,76.3
CASP,B-3,N,Second Removal,18.5,13.7
CASP,B-4,N,Second Removal,0.0,0.0
CASP,B-4,N,Second Removal,0.0,0.0
CASP,B-5,N,Second Removal,0.0,0.0
CASP,B-5,N,Second Removal,0.0,57.66
CASP,B-5,N,Second Removal,0.0,0.0
CASP,B-5,N,Second Removal,0.0,57.7
CASP,B-2,N,First Removal,30.6,42.62
CASP,B-2,N,First Removal,30.6,35.19
CASP,B-2,N,First Removal,30.6,42.6
CASP,B-2,N,First Removal,30.6,35.2
CASP,B-3,N,First Removal,67.4,53.06
CASP,B-3,N,First Removal,67.4,53.1
CASP,B-4,N,First Removal,70.2,84.98
CASP,B-4,N,First Removal,70.2,44.64
CASP,B-4,N,First Removal,70.2,85.0
CASP,B-4,N,First Removal,70.2,44.6
CASP,B-8,N,First Removal,0.0,67.04
CASP,B-8,N,First Removal,0.0,92.5
CASP,B-8,N,First Removal,0.0,0.0
CASP,B-8,N,First Removal,0.0,67.0
CASP,B-8,N,First Removal,0.0,92.5
CASP,B-8,N,First Removal,0.0,0.0
CASP,B-9,N,First Removal,72.2,81.11
CASP,B-9,N,First Removal,72.2,61.59
CASP,B-9,N,First Removal,72.2,81.1
CASP,B-9,N,First Removal,72.2,61.6
CASP,B-1,N,Second Removal,0.0,0.0
CASP,B-1,N,Second Removal,0.0,0.0
CASP,B-1,N,Second Removal,0.0,0.0
CASP,B-1,N,Second Removal,0.0,0.0
CASP,B-5,N,Second Removal,51.3,0.0
CASP,B-5,N,Second Removal,51.3,57.66
CASP,B-5,N,Second Removal,51.3,0.0
CASP,B-5,N,Second Removal,51.3,57.7
CASP,B-6,N,Second Removal,45.8,67.96
CASP,B-6,N,Second Removal,45.8,16.54
CASP,B-6,N,Second Removal,45.8,68.0
CASP,B-6,N,Second Removal,45.8,16.5
CASP,B-7,N,Second Removal,0.0,68.32
CASP,B-7,N,Second Removal,0.0,0.0
CASP,B-7,N,Second Removal,0.0,68.3
CASP,B-7,N,Second Removal,0.0,0.0
ASP,B-1,N,First Removal,101.9,73.4
ASP,B-1,N,First Removal,101.9,73.4
ASP,B-2,N,First Removal,90.2,76.38
ASP,B-2,N,First Removal,90.2,76.4
ASP,B-3,N,First Removal,98.4,81.96
ASP,B-3,N,First Removal,98.4,82.0
ASP,B-4,N,First Removal,106.6,87.21
ASP,B-4,N,First Removal,106.6,87.2
ASP,B-5,N,First Removal,91.5,69.59
ASP,B-5,N,First Removal,91.5,69.6
ASP,B-10,N,Second Removal,77.7,72.05
ASP,B-10,N,Second Removal,77.7,72.0
ASP,B-6,N,Second Removal,95.5,80.56
ASP,B-6,N,Second Removal,95.5,80.6
ASP,B-7,N,Second Removal,67.6,60.15
ASP,B-7,N,Second Removal,67.6,60.2
ASP,B-8,N,Second Removal,84.7,82.7
ASP,B-8,N,Second Removal,84.7,82.7
ASP,B-9,N,Second Removal,85.1,65.75
ASP,B-9,N,Second Removal,85.1,65.8
EASP,B-1,N,First Removal,96.8,78.18
EASP,B-1,N,First Removal,96.8,78.2
EASP,B-2,N,First Removal,102.0,94.56
EASP,B-2,N,First Removal,102.0,86.32
EASP,B-2,N,First Removal,102.0,94.6
EASP,B-2,N,First Removal,102.0,86.3
EASP,B-4,N,First Removal,101.1,86.17
EASP,B-4,N,First Removal,101.1,86.2
EASP,B-5,N,First Removal,102.0,78.48
EASP,B-5,N,First Removal,102.0,84.62
EASP,B-5,N,First Removal,102.0,78.5
EASP,B-5,N,First Removal,102.0,84.6
EASP,B-6,N,First Removal,91.4,75.04
EASP,B-6,N,First Removal,91.4,83.26
EASP,B-6,N,First Removal,91.4,75.0
EASP,B-6,N,First Removal,91.4,83.3
EASP,B-10,N,Second Removal,84.5,0.0
EASP,B-10,N,Second Removal,84.5,76.39
EASP,B-10,N,Second Removal,84.5,0.0
EASP,B-10,N,Second Removal,84.5,76.4
EASP,B-3,N,Second Removal,87.5,56.63
EASP,B-3,N,Second Removal,87.5,80.02
EASP,B-3,N,Second Removal,87.5,56.6
EASP,B-3,N,Second Removal,87.5,80.0
EASP,B-7,N,Second Removal,86.5,80.39
EASP,B-7,N,Second Removal,86.5,80.4
EASP,B-8,N,Second Removal,86.1,0.0
EASP,B-8,N,Second Removal,86.1,78.08
EASP,B-8,N,Second Removal,86.1,0.0
EASP,B-8,N,Second Removal,86.1,78.1
EASP,B-9,N,Second Removal,88.4,79.9
EASP,B-9,N,Second Removal,88.4,79.9
Windrow,B-10,N,First Removal,43.2,37.88
Windrow,B-10,N,First Removal,43.2,37.9
Windrow,B-2,N,First Removal,50.5,32.9
Windrow,B-2,N,First Removal,50.5,32.9
Windrow,B-4,N,First Removal,49.7,39.26
Windrow,B-4,N,First Removal,49.7,39.3
Windrow,B-6,N,First Removal,16.4,10.86
Windrow,B-6,N,First Removal,16.4,10.9
Windrow,B-7,N,First Removal,23.4,17.5
Windrow,B-7,N,First Removal,23.4,17.5
Windrow,B-1,N,Second Removal,0.0,0.0
Windrow,B-1,N,Second Removal,0.0,0.0
Windrow,B-3,N,Second Removal,0.0,0.0
Windrow,B-3,N,Second Removal,0.0,0.0
Windrow,B-5,N,Second Removal,0.0,0.0
Windrow,B-5,N,Second Removal,0.0,0.0
Windrow,B-9,N,Second Removal,0.0,0.0
Windrow,B-9,N,Second Removal,0.0,0.0
EASP,NaN,N,First Removal,4.9,3.25
EASP,NaN,N,First Removal,4.9,3.3
EASP,NaN,N,Second Removal,25.2,3.82
EASP,NaN,N,Second Removal,25.2,3.8
In-Vessel,NaN,N,First Removal,0.0,0.0
In-Vessel,NaN,N,First Removal,0.0,0.0
In-Vessel,NaN,N,Second Removal,0.0,0.0
In-Vessel,NaN,N,Second Removal,0.0,0.0
 Windrow,C-10,O,First Removal,0.0,0.0
 Windrow,C-10,O,First Removal,0.0,0.0
 Windrow,C-6,O,First Removal,0.0,0.0
 Windrow,C-6,O,First Removal,0.0,0.0
 Windrow,C-7,O,First Removal,0.0,0.0
 Windrow,C-7,O,First Removal,0.0,0.0
 Windrow,C-8,O,First Removal,0.0,0.0
 Windrow,C-8,O,First Removal,0.0,0.0
 Windrow,C-9,O,First Removal,68.7,63.08
 Windrow,C-9,O,First Removal,68.7,63.1
 Windrow,B-1,O,Second Removal,0.0,0.0
 Windrow,B-2,O,Second Removal,0.0,0.0
 Windrow,B-3,O,Second Removal,0.0,0.0
 Windrow,B-4,O,Second Removal,0.0,0.0
 Windrow,B-5,O,Second Removal,0.0,0.0
CASP,B-1,O,First Removal,0.0,0.0
CASP,B-1,O,First Removal,0.0,0.0
CASP,B-2,O,First Removal,0.0,0.0
CASP,B-2,O,First Removal,0.0,5.78
CASP,B-2,O,First Removal,0.0,0.0
CASP,B-2,O,First Removal,0.0,0.0
CASP,B-4,O,First Removal,0.0,0.0
CASP,B-4,O,First Removal,0.0,0.0
CASP,B-4,O,First Removal,0.0,0.0
CASP,B-4,O,First Removal,0.0,0.0
CASP,B-5,O,First Removal,0.0,0.0
CASP,B-5,O,First Removal,0.0,0.0
CASP,B-8,O,First Removal,0.0,0.0
CASP,B-8,O,First Removal,0.0,0.0
CASP,B-8,O,First Removal,0.0,0.0
CASP,B-8,O,First Removal,0.0,0.0
CASP,B-3,O,Second Removal,0.0,0.0
CASP,B-3,O,Second Removal,0.0,0.0
CASP,B-3,O,Second Removal,0.0,0.0
CASP,B-6,O,Second Removal,0.0,0.0
CASP,B-6,O,Second Removal,0.0,0.0
CASP,B-6,O,Second Removal,0.0,0.0
CASP,B-6,O,Second Removal,0.0,0.0
CASP,B-7,O,Second Removal,0.0,0.0
CASP,B-7,O,Second Removal,0.0,0.0
CASP,B-7,O,Second Removal,0.0,0.0
CASP,B-7,O,Second Removal,0.0,0.0
CASP,B-9,O,Second Removal,0.0,0.0
CASP,B-9,O,Second Removal,0.0,0.0
EASP,B-2,O,First Removal,0.0,0.0
EASP,B-2,O,First Removal,0.0,0.0
EASP,B-2,O,First Removal,0.0,0.0
EASP,B-2,O,First Removal,0.0,0.0
EASP,B-5,O,First Removal,0.0,0.0
EASP,B-5,O,First Removal,0.0,0.0
EASP,B-5,O,First Removal,0.0,0.0
EASP,B-5,O,First Removal,0.0,0.0
EASP,B-6,O,First Removal,0.0,0.0
EASP,B-6,O,First Removal,0.0,0.0
EASP,B-6,O,First Removal,0.0,0.0
EASP,B-6,O,First Removal,0.0,0.0
EASP,B-7,O,First Removal,0.0,0.0
EASP,B-7,O,First Removal,0.0,0.0
EASP,B-8,O,First Removal,0.0,0.0
EASP,B-8,O,First Removal,0.0,0.0
EASP,B-1,O,Second Removal,0.0,0.0
EASP,B-1,O,Second Removal,0.0,0.0
EASP,B-10,O,Second Removal,0.0,0.0
EASP,B-10,O,Second Removal,0.0,0.0
EASP,B-10,O,Second Removal,0.0,0.0
EASP,B-10,O,Second Removal,0.0,0.0
EASP,B-3,O,Second Removal,0.0,0.0
EASP,B-3,O,Second Removal,0.0,0.0
EASP,B-3,O,Second Removal,0.0,0.0
EASP,B-3,O,Second Removal,0.0,0.0
EASP,B-4,O,Second Removal,0.0,0.0
EASP,B-4,O,Second Removal,0.0,0.0
EASP,B-8,O,Second Removal,0.0,0.0
EASP,B-8,O,Second Removal,0.0,0.0
EASP,B-8,O,Second Removal,0.0,0.0
EASP,B-8,O,Second Removal,0.0,0.0
CASP,C-10,O,First Removal,98.3,70.64
CASP,C-10,O,First Removal,98.3,70.6
CASP,C-6,O,First Removal,44.5,36.54
CASP,C-6,O,First Removal,44.5,36.5
CASP,C-7,O,First Removal,38.8,31.39
CASP,C-7,O,First Removal,38.8,31.4
CASP,C-8,O,First Removal,3.2,2.75
CASP,C-8,O,First Removal,3.2,2.8
CASP,C-9,O,First Removal,35.6,27.62
CASP,C-9,O,First Removal,35.6,27.6
CASP,B-1,O,Second Removal,0.0,0.0
CASP,B-1,O,Second Removal,0.0,0.0
CASP,B-1,O,Second Removal,0.0,0.0
CASP,B-2,O,Second Removal,0.0,0.0
CASP,B-3,O,Second Removal,0.0,0.0
CASP,B-3,O,Second Removal,0.0,0.0
CASP,B-3,O,Second Removal,0.0,0.0
CASP,B-4,O,Second Removal,0.0,0.0
CASP,B-5,O,Second Removal,0.0,0.0
CASP,B-5,O,Second Removal,0.0,0.0
CASP,B-5,O,Second Removal,0.0,0.0
CASP,B-2,O,First Removal,0.0,0.0
CASP,B-2,O,First Removal,0.0,5.78
CASP,B-2,O,First Removal,0.0,0.0
CASP,B-2,O,First Removal,0.0,0.0
CASP,B-3,O,First Removal,0.0,0.0
CASP,B-3,O,First Removal,0.0,0.0
CASP,B-4,O,First Removal,0.0,0.0
CASP,B-4,O,First Removal,0.0,0.0
CASP,B-4,O,First Removal,0.0,0.0
CASP,B-4,O,First Removal,0.0,0.0
CASP,B-8,O,First Removal,0.0,0.0
CASP,B-8,O,First Removal,0.0,0.0
CASP,B-8,O,First Removal,0.0,0.0
CASP,B-8,O,First Removal,0.0,0.0
CASP,B-9,O,First Removal,0.0,0.0
CASP,B-9,O,First Removal,0.0,0.0
CASP,B-1,O,Second Removal,0.0,0.0
CASP,B-1,O,Second Removal,0.0,0.0
CASP,B-1,O,Second Removal,0.0,0.0
CASP,B-5,O,Second Removal,0.0,0.0
CASP,B-5,O,Second Removal,0.0,0.0
CASP,B-5,O,Second Removal,0.0,0.0
CASP,B-6,O,Second Removal,0.0,0.0
CASP,B-6,O,Second Removal,0.0,0.0
CASP,B-6,O,Second Removal,0.0,0.0
CASP,B-6,O,Second Removal,0.0,0.0
CASP,B-7,O,Second Removal,0.0,0.0
CASP,B-7,O,Second Removal,0.0,0.0
CASP,B-7,O,Second Removal,0.0,0.0
CASP,B-7,O,Second Removal,0.0,0.0
ASP,B-1,O,First Removal,0.0,0.0
ASP,B-1,O,First Removal,0.0,0.0
ASP,B-2,O,First Removal,0.0,0.0
ASP,B-2,O,First Removal,0.0,0.0
ASP,B-3,O,First Removal,0.0,0.0
ASP,B-3,O,First Removal,0.0,0.0
ASP,B-4,O,First Removal,0.0,0.0
ASP,B-4,O,First Removal,0.0,0.0
ASP,B-5,O,First Removal,0.0,0.0
ASP,B-5,O,First Removal,0.0,0.0
ASP,B-10,O,Second Removal,0.0,0.0
ASP,B-10,O,Second Removal,0.0,0.0
ASP,B-6,O,Second Removal,0.0,0.0
ASP,B-6,O,Second Removal,0.0,0.0
ASP,B-7,O,Second Removal,0.0,0.0
ASP,B-7,O,Second Removal,0.0,0.0
ASP,B-8,O,Second Removal,0.0,0.0
ASP,B-8,O,Second Removal,0.0,0.0
ASP,B-9,O,Second Removal,0.0,0.0
ASP,B-9,O,Second Removal,0.0,0.0
EASP,B-1,O,First Removal,0.0,0.0
EASP,B-1,O,First Removal,0.0,0.0
EASP,B-2,O,First Removal,0.0,0.0
EASP,B-2,O,First Removal,0.0,0.0
EASP,B-2,O,First Removal,0.0,0.0
EASP,B-2,O,First Removal,0.0,0.0
EASP,B-4,O,First Removal,0.0,0.0
EASP,B-4,O,First Removal,0.0,0.0
EASP,B-5,O,First Removal,0.0,0.0
EASP,B-5,O,First Removal,0.0,0.0
EASP,B-5,O,First Removal,0.0,0.0
EASP,B-5,O,First Removal,0.0,0.0
EASP,B-6,O,First Removal,0.0,0.0
EASP,B-6,O,First Removal,0.0,0.0
EASP,B-6,O,First Removal,0.0,0.0
EASP,B-6,O,First Removal,0.0,0.0
EASP,B-10,O,Second Removal,0.0,0.0
EASP,B-10,O,Second Removal,0.0,0.0
EASP,B-10,O,Second Removal,0.0,0.0
EASP,B-10,O,Second Removal,0.0,0.0
EASP,B-3,O,Second Removal,0.0,0.0
EASP,B-3,O,Second Removal,0.0,0.0
EASP,B-3,O,Second Removal,0.0,0.0
EASP,B-3,O,Second Removal,0.0,0.0
EASP,B-7,O,Second Removal,0.0,0.0
EASP,B-7,O,Second Removal,0.0,0.0
EASP,B-8,O,Second Removal,0.0,0.0
EASP,B-8,O,Second Removal,0.0,0.0
EASP,B-8,O,Second Removal,0.0,0.0
EASP,B-8,O,Second Removal,0.0,0.0
EASP,B-9,O,Second Removal,0.0,0.0
EASP,B-9,O,Second Removal,0.0,0.0
Windrow,B-10,O,First Removal,0.0,0.0
Windrow,B-10,O,First Removal,0.0,0.0
Windrow,B-2,O,First Removal,0.0,0.0
Windrow,B-2,O,First Removal,0.0,0.0
Windrow,B-4,O,First Removal,0.0,0.0
Windrow,B-4,O,First Removal,0.0,0.0
Windrow,B-6,O,First Removal,0.0,0.0
Windrow,B-6,O,First Removal,0.0,0.0
Windrow,B-7,O,First Removal,0.0,0.0
Windrow,B-7,O,First Removal,0.0,0.0
Windrow,B-1,O,Second Removal,0.0,0.0
Windrow,B-1,O,Second Removal,0.0,0.0
Windrow,B-3,O,Second Removal,0.0,0.0
Windrow,B-3,O,Second Removal,0.0,0.0
Windrow,B-5,O,Second Removal,0.0,0.0
Windrow,B-5,O,Second Removal,0.0,0.0
Windrow,B-9,O,Second Removal,0.0,0.0
Windrow,B-9,O,Second Removal,0.0,0.0
EASP,NaN,O,First Removal,0.2,0.06
EASP,NaN,O,First Removal,0.2,0.1
EASP,NaN,O,Second Removal,0.0,0.0
EASP,NaN,O,Second Removal,0.0,0.0
In-Vessel,NaN,O,First Removal,3.2,0.36
In-Vessel,NaN,O,First Removal,3.2,0.4
In-Vessel,NaN,O,Second Removal,0.3,0.1
In-Vessel,NaN,O,Second Removal,0.3,0.1
 Windrow,B-10,P,First Removal,101.7,70.7
 Windrow,B-1,P,Second Removal,94.9,45.0
 Windrow,B-2,P,Second Removal,59.5,20.5
 Windrow,B-3,P,Second Removal,105.3,79.2
 Windrow,B-4,P,Second Removal,99.8,80.6
 Windrow,B-5,P,Second Removal,73.0,14.7
CASP,B-,P,First Removal,1.3,0.8
CASP,B-1,P,First Removal,0.0,0.0
CASP,B-2,P,First Removal,0.0,0.0
CASP,B-2,P,First Removal,0.0,63.0
CASP,B-5,P,First Removal,13.4,1.0
CASP,B-8,P,First Removal,7.7,1.8
CASP,B-8,P,First Removal,7.7,0.0
CASP,B-8,P,First Removal,7.7,0.0
CASP,B-3,P,Second Removal,0.0,0.0
CASP,B-3,P,Second Removal,0.0,0.0
CASP,B-6,P,Second Removal,0.0,0.0
CASP,B-6,P,Second Removal,0.0,23.2
CASP,B-7,P,Second Removal,0.0,0.0
CASP,B-7,P,Second Removal,0.0,0.0
CASP,B-9,P,Second Removal,0.0,0.0
EASP,B-2,P,First Removal,21.5,2.6
EASP,B-2,P,First Removal,21.5,0.0
EASP,B-5,P,First Removal,22.5,11.6
EASP,B-5,P,First Removal,22.5,0.0
EASP,B-6,P,First Removal,18.5,3.4
EASP,B-6,P,First Removal,18.5,0.0
EASP,B-7,P,First Removal,1.5,0.2
EASP,B-8,P,First Removal,3.6,1.7
EASP,B-1,P,Second Removal,0.0,0.0
EASP,B-10,P,Second Removal,0.0,0.0
EASP,B-10,P,Second Removal,0.0,0.0
EASP,B-3,P,Second Removal,0.0,0.0
EASP,B-3,P,Second Removal,0.0,0.0
EASP,B-4,P,Second Removal,0.0,0.0
EASP,B-8,P,Second Removal,0.0,0.0
EASP,B-8,P,Second Removal,0.0,0.0
CASP,B-10,P,First Removal,72.4,10.3
CASP,B-6,P,First Removal,263.6,36.7
CASP,B-7,P,First Removal,0.0,0.0
CASP,B-8,P,First Removal,0.0,1.8
CASP,B-8,P,First Removal,0.0,0.0
CASP,B-8,P,First Removal,0.0,0.0
CASP,B-9,P,First Removal,41.1,9.5
CASP,B-9,P,First Removal,41.1,73.1
CASP,B-1,P,Second Removal,18.2,2.8
CASP,B-1,P,Second Removal,18.2,71.3
CASP,B-2,P,Second Removal,0.0,0.0
CASP,B-3,P,Second Removal,0.0,0.0
CASP,B-3,P,Second Removal,0.0,0.0
CASP,B-4,P,Second Removal,0.0,0.0
CASP,B-5,P,Second Removal,0.0,0.0
CASP,B-5,P,Second Removal,0.0,70.2
CASP,B-2,P,First Removal,97.1,0.0
CASP,B-2,P,First Removal,97.1,63.0
CASP,B-3,P,First Removal,101.0,76.9
CASP,B-8,P,First Removal,0.0,1.8
CASP,B-8,P,First Removal,0.0,0.0
CASP,B-8,P,First Removal,0.0,0.0
CASP,B-9,P,First Removal,104.3,9.5
CASP,B-9,P,First Removal,104.3,73.1
CASP,B-1,P,Second Removal,102.5,2.8
CASP,B-1,P,Second Removal,102.5,71.3
CASP,B-5,P,Second Removal,102.3,0.0
CASP,B-5,P,Second Removal,102.3,70.2
CASP,B-6,P,Second Removal,68.0,0.0
CASP,B-6,P,Second Removal,68.0,23.2
CASP,B-7,P,Second Removal,0.0,0.0
CASP,B-7,P,Second Removal,0.0,0.0
ASP,B-3,P,First Removal,0.0,0.0
ASP,B-10,P,Second Removal,0.0,0.0
ASP,B-6,P,Second Removal,0.0,0.0
ASP,B-7,P,Second Removal,0.0,0.0
ASP,B-8,P,Second Removal,0.0,0.0
ASP,B-9,P,Second Removal,0.0,0.0
EASP,B-1,P,First Removal,0.0,0.0
EASP,B-2,P,First Removal,0.0,2.6
EASP,B-2,P,First Removal,0.0,0.0
EASP,B-4,P,First Removal,0.0,0.0
EASP,B-5,P,First Removal,0.0,11.6
EASP,B-5,P,First Removal,0.0,0.0
EASP,B-6,P,First Removal,0.0,3.4
EASP,B-6,P,First Removal,0.0,0.0
EASP,B-10,P,Second Removal,0.0,0.0
EASP,B-10,P,Second Removal,0.0,0.0
EASP,B-3,P,Second Removal,0.0,0.0
EASP,B-3,P,Second Removal,0.0,0.0
EASP,B-7,P,Second Removal,0.0,0.0
EASP,B-8,P,Second Removal,0.0,0.0
EASP,B-8,P,Second Removal,0.0,0.0
